geoid,name,error,estimate
15000US060371976001,"Block Group 1, Los Angeles, CA",7646.0,76250.0
15000US060371976002,"Block Group 2, Los Angeles, CA",7612.0,72298.0
15000US060371977001,"Block Group 1, Los Angeles, CA",14765.0,57813.0
15000US060371977002,"Block Group 2, Los Angeles, CA",26215.0,54375.0
15000US060371977003,"Block Group 3, Los Angeles, CA",23154.0,52625.0
15000US060371990001,"Block Group 1, Los Angeles, CA",12554.0,59423.0
15000US060371990002,"Block Group 2, Los Angeles, CA",24104.0,57313.0
15000US060371990003,"Block Group 3, Los Angeles, CA",20827.0,55438.0
15000US060371991101,"Block Group 1, Los Angeles, CA",21288.0,60000.0
15000US060371991102,"Block Group 2, Los Angeles, CA",5550.0,59395.0
15000US060371991201,"Block Group 1, Los Angeles, CA",3713.0,38824.0
15000US060371991202,"Block Group 2, Los Angeles, CA",21705.0,42857.0
15000US060371992011,"Block Group 1, Los Angeles, CA",40933.0,42300.0
15000US060371992012,"Block Group 2, Los Angeles, CA",5777.0,30980.0
15000US060371992021,"Block Group 1, Los Angeles, CA",11411.0,71450.0
15000US060371992022,"Block Group 2, Los Angeles, CA",25846.0,61250.0
15000US060371993001,"Block Group 1, Los Angeles, CA",90256.0,128472.0
15000US060371993002,"Block Group 2, Los Angeles, CA",30695.0,74375.0
15000US060371994001,"Block Group 1, Los Angeles, CA",12956.0,46136.0
15000US060371994002,"Block Group 2, Los Angeles, CA",11113.0,41000.0
15000US060371994003,"Block Group 3, Los Angeles, CA",11972.0,49191.0
15000US060371997001,"Block Group 1, Los Angeles, CA",22941.0,59571.0
15000US060371997002,"Block Group 2, Los Angeles, CA",2656.0,33316.0
15000US060371998001,"Block Group 1, Los Angeles, CA",14062.0,37361.0
15000US060371998002,"Block Group 2, Los Angeles, CA",10696.0,45125.0
15000US060371998003,"Block Group 3, Los Angeles, CA",20191.0,32552.0
15000US060371998004,"Block Group 4, Los Angeles, CA",10850.0,29531.0
15000US060371999001,"Block Group 1, Los Angeles, CA",3532.0,38036.0
15000US060371999002,"Block Group 2, Los Angeles, CA",17431.0,46250.0
15000US060372011101,"Block Group 1, Los Angeles, CA",33209.0,83235.0
15000US060372011102,"Block Group 2, Los Angeles, CA",58180.0,67857.0
15000US060372011103,"Block Group 3, Los Angeles, CA",19551.0,65294.0
15000US060372011201,"Block Group 1, Los Angeles, CA",12837.0,47760.0
15000US060372011202,"Block Group 2, Los Angeles, CA",40567.0,77325.0
15000US060372011203,"Block Group 3, Los Angeles, CA",55440.0,81974.0
15000US060372012001,"Block Group 1, Los Angeles, CA",5058.0,46976.0
15000US060372013011,"Block Group 1, Los Angeles, CA",14662.0,63073.0
15000US060372013012,"Block Group 2, Los Angeles, CA",24674.0,58750.0
15000US060372013021,"Block Group 1, Los Angeles, CA",38628.0,41389.0
15000US060372013022,"Block Group 2, Los Angeles, CA",39165.0,91250.0
15000US060372013023,"Block Group 3, Los Angeles, CA",46077.0,101154.0
15000US060372013024,"Block Group 4, Los Angeles, CA",13050.0,100458.0
15000US060372014011,"Block Group 1, Los Angeles, CA",11194.0,47240.0
15000US060372014012,"Block Group 2, Los Angeles, CA",27909.0,58860.0
15000US060372014021,"Block Group 1, Los Angeles, CA",29638.0,41375.0
15000US060372014022,"Block Group 2, Los Angeles, CA",28624.0,71417.0
15000US060372014023,"Block Group 3, Los Angeles, CA",14527.0,60551.0
15000US060372015011,"Block Group 1, Los Angeles, CA",,
15000US060372015012,"Block Group 2, Los Angeles, CA",14912.0,75357.0
15000US060372015013,"Block Group 3, Los Angeles, CA",7696.0,61799.0
15000US060372015031,"Block Group 1, Los Angeles, CA",4267.0,50741.0
15000US060372015032,"Block Group 2, Los Angeles, CA",22793.0,52875.0
15000US060372015041,"Block Group 1, Los Angeles, CA",8117.0,53750.0
15000US060372016011,"Block Group 1, Los Angeles, CA",18235.0,55795.0
15000US060372016021,"Block Group 1, Los Angeles, CA",28031.0,56023.0
15000US060372016022,"Block Group 2, Los Angeles, CA",26762.0,54167.0
15000US060372016023,"Block Group 3, Los Angeles, CA",30660.0,58854.0
15000US060372017001,"Block Group 1, Los Angeles, CA",54743.0,117639.0
15000US060372017002,"Block Group 2, Los Angeles, CA",5925.0,64173.0
15000US060372017003,"Block Group 3, Los Angeles, CA",18709.0,52734.0
15000US060372031001,"Block Group 1, Los Angeles, CA",42913.0,55057.0
15000US060372031002,"Block Group 2, Los Angeles, CA",16238.0,40893.0
15000US060372031003,"Block Group 3, Los Angeles, CA",10470.0,17963.0
15000US060372032001,"Block Group 1, Los Angeles, CA",10673.0,57461.0
15000US060372032002,"Block Group 2, Los Angeles, CA",23563.0,45921.0
15000US060372033001,"Block Group 1, Los Angeles, CA",7749.0,39750.0
15000US060372035001,"Block Group 1, Los Angeles, CA",19824.0,56250.0
15000US060372035002,"Block Group 2, Los Angeles, CA",21339.0,45213.0
15000US060372035003,"Block Group 3, Los Angeles, CA",3092.0,30117.0
15000US060372036001,"Block Group 1, Los Angeles, CA",11580.0,42096.0
15000US060372036002,"Block Group 2, Los Angeles, CA",10354.0,50461.0
15000US060372036003,"Block Group 3, Los Angeles, CA",17250.0,58188.0
15000US060372037101,"Block Group 1, Los Angeles, CA",12991.0,56310.0
15000US060372037102,"Block Group 2, Los Angeles, CA",11839.0,39979.0
15000US060372037201,"Block Group 1, Los Angeles, CA",11057.0,40972.0
15000US060372037202,"Block Group 2, Los Angeles, CA",27786.0,72250.0
15000US060372037203,"Block Group 3, Los Angeles, CA",12409.0,26583.0
15000US060372038001,"Block Group 1, Los Angeles, CA",25546.0,37450.0
15000US060372038002,"Block Group 2, Los Angeles, CA",31971.0,66750.0
15000US060372038003,"Block Group 3, Los Angeles, CA",35449.0,45517.0
15000US060372038004,"Block Group 4, Los Angeles, CA",4456.0,41346.0
15000US060372039001,"Block Group 1, Los Angeles, CA",6548.0,42765.0
15000US060372039002,"Block Group 2, Los Angeles, CA",24655.0,76389.0
15000US060372039003,"Block Group 3, Los Angeles, CA",35690.0,81875.0
15000US060372041101,"Block Group 1, Los Angeles, CA",17051.0,59032.0
15000US060372041102,"Block Group 2, Los Angeles, CA",21961.0,28214.0
15000US060372041103,"Block Group 3, Los Angeles, CA",17523.0,57250.0
15000US060372041201,"Block Group 1, Los Angeles, CA",16640.0,49643.0
15000US060372041202,"Block Group 2, Los Angeles, CA",16718.0,53869.0
15000US060372042001,"Block Group 1, Los Angeles, CA",8842.0,38897.0
15000US060372042002,"Block Group 2, Los Angeles, CA",7601.0,26250.0
15000US060372043001,"Block Group 1, Los Angeles, CA",26000.0,42361.0
15000US060372043002,"Block Group 2, Los Angeles, CA",10092.0,55403.0
15000US060372043003,"Block Group 3, Los Angeles, CA",14716.0,37045.0
15000US060372043004,"Block Group 4, Los Angeles, CA",3613.0,36932.0
15000US060372044101,"Block Group 1, Los Angeles, CA",26493.0,78750.0
15000US060372044102,"Block Group 2, Los Angeles, CA",16332.0,40714.0
15000US060372044201,"Block Group 1, Los Angeles, CA",3575.0,26020.0
15000US060372044202,"Block Group 2, Los Angeles, CA",14204.0,56354.0
15000US060372046001,"Block Group 1, Los Angeles, CA",5343.0,31250.0
15000US060372046002,"Block Group 2, Los Angeles, CA",18250.0,37750.0
15000US060372047001,"Block Group 1, Los Angeles, CA",15757.0,54855.0
15000US060372047002,"Block Group 2, Los Angeles, CA",43726.0,83472.0
15000US060372047003,"Block Group 3, Los Angeles, CA",22402.0,43750.0
15000US060372048101,"Block Group 1, Los Angeles, CA",4057.0,44135.0
15000US060372048102,"Block Group 2, Los Angeles, CA",7718.0,49432.0
15000US060372048103,"Block Group 3, Los Angeles, CA",31001.0,48611.0
15000US060372048201,"Block Group 1, Los Angeles, CA",9244.0,31029.0
15000US060372048202,"Block Group 2, Los Angeles, CA",3520.0,47900.0
15000US060372049101,"Block Group 1, Los Angeles, CA",5052.0,38523.0
15000US060372049201,"Block Group 1, Los Angeles, CA",14668.0,33947.0
15000US060372049202,"Block Group 2, Los Angeles, CA",12763.0,46442.0
15000US060372051101,"Block Group 1, Los Angeles, CA",5496.0,47219.0
15000US060372051201,"Block Group 1, Los Angeles, CA",7192.0,22287.0
15000US060372051202,"Block Group 2, Los Angeles, CA",8138.0,32976.0
15000US060372060101,"Block Group 1, Los Angeles, CA",12032.0,79896.0
15000US060372060102,"Block Group 2, Los Angeles, CA",24785.0,30028.0
15000US060372060201,"Block Group 1, Los Angeles, CA",14974.0,100809.0
15000US060372060311,"Block Group 1, Los Angeles, CA",23573.0,109087.0
15000US060372060312,"Block Group 2, Los Angeles, CA",44216.0,83162.0
15000US060372060321,"Block Group 1, Los Angeles, CA",23917.0,34444.0
15000US060372060322,"Block Group 2, Los Angeles, CA",5567.0,22439.0
15000US060372060323,"Block Group 3, Los Angeles, CA",4773.0,36786.0
15000US060372060501,"Block Group 1, Los Angeles, CA",5151.0,23380.0
15000US060372062001,"Block Group 1, Los Angeles, CA",2159.0,9471.0
15000US060372062002,"Block Group 2, Los Angeles, CA",4824.0,26039.0
15000US060372063001,"Block Group 1, Los Angeles, CA",4081.0,4645.0
15000US060372063002,"Block Group 2, Los Angeles, CA",2285.0,10494.0
15000US060372063003,"Block Group 3, Los Angeles, CA",2437.0,8888.0
15000US060372071011,"Block Group 1, Los Angeles, CA",11011.0,39063.0
15000US060372071021,"Block Group 1, Los Angeles, CA",9620.0,30165.0
15000US060372071031,"Block Group 1, Los Angeles, CA",29662.0,58750.0
15000US060372071032,"Block Group 2, Los Angeles, CA",11614.0,20391.0
15000US060372073011,"Block Group 1, Los Angeles, CA",1301.0,11413.0
15000US060372073012,"Block Group 2, Los Angeles, CA",5322.0,61497.0
15000US060372073021,"Block Group 1, Los Angeles, CA",28400.0,58750.0
15000US060372073022,"Block Group 2, Los Angeles, CA",10784.0,27282.0
15000US060372074001,"Block Group 1, Los Angeles, CA",52676.0,87000.0
15000US060372075011,"Block Group 1, Los Angeles, CA",20544.0,60625.0
15000US060372075021,"Block Group 1, Los Angeles, CA",2695.0,18594.0
15000US060372077101,"Block Group 1, Los Angeles, CA",23539.0,100972.0
15000US060372079001,"Block Group 1, Los Angeles, CA",10842.0,99523.0
15000US060372079002,"Block Group 2, Los Angeles, CA",17872.0,85541.0
15000US060372080001,"Block Group 1, Los Angeles, CA",36955.0,60143.0
15000US060372080002,"Block Group 2, Los Angeles, CA",10197.0,26870.0
15000US060372080003,"Block Group 3, Los Angeles, CA",,
15000US060372083011,"Block Group 1, Los Angeles, CA",12179.0,50093.0
15000US060372083021,"Block Group 1, Los Angeles, CA",14890.0,44276.0
15000US060372083022,"Block Group 2, Los Angeles, CA",18250.0,54268.0
15000US060372083023,"Block Group 3, Los Angeles, CA",5117.0,31214.0
15000US060372084011,"Block Group 1, Los Angeles, CA",13231.0,35188.0
15000US060372084012,"Block Group 2, Los Angeles, CA",3930.0,29792.0
15000US060372084021,"Block Group 1, Los Angeles, CA",8842.0,41597.0
15000US060372084022,"Block Group 2, Los Angeles, CA",4286.0,48389.0
15000US060372085011,"Block Group 1, Los Angeles, CA",13553.0,41923.0
15000US060372085012,"Block Group 2, Los Angeles, CA",12254.0,62321.0
15000US060372085021,"Block Group 1, Los Angeles, CA",21952.0,54500.0
15000US060372085022,"Block Group 2, Los Angeles, CA",7413.0,31585.0
15000US060372085023,"Block Group 3, Los Angeles, CA",20642.0,55184.0
15000US060372086101,"Block Group 1, Los Angeles, CA",13418.0,55833.0
15000US060372086102,"Block Group 2, Los Angeles, CA",11465.0,47434.0
15000US060372086201,"Block Group 1, Los Angeles, CA",36189.0,70903.0
15000US060372086202,"Block Group 2, Los Angeles, CA",11337.0,43485.0
15000US060372086203,"Block Group 3, Los Angeles, CA",24772.0,38594.0
15000US060372087101,"Block Group 1, Los Angeles, CA",14244.0,69656.0
15000US060372087201,"Block Group 1, Los Angeles, CA",5445.0,27074.0
15000US060372087202,"Block Group 2, Los Angeles, CA",18151.0,45809.0
15000US060372088011,"Block Group 1, Los Angeles, CA",10016.0,28850.0
15000US060372088012,"Block Group 2, Los Angeles, CA",16670.0,37286.0
15000US060372088021,"Block Group 1, Los Angeles, CA",11303.0,40278.0
15000US060372088022,"Block Group 2, Los Angeles, CA",11392.0,28417.0
15000US060372089021,"Block Group 1, Los Angeles, CA",5712.0,34327.0
15000US060372089022,"Block Group 2, Los Angeles, CA",11065.0,34784.0
15000US060372089031,"Block Group 1, Los Angeles, CA",5267.0,40082.0
15000US060372089032,"Block Group 2, Los Angeles, CA",4753.0,23287.0
15000US060372089041,"Block Group 1, Los Angeles, CA",9349.0,19705.0
15000US060372089042,"Block Group 2, Los Angeles, CA",9172.0,33261.0
15000US060372091021,"Block Group 1, Los Angeles, CA",3824.0,29130.0
15000US060372091022,"Block Group 2, Los Angeles, CA",11443.0,29722.0
15000US060372091031,"Block Group 1, Los Angeles, CA",3451.0,29509.0
15000US060372091041,"Block Group 1, Los Angeles, CA",5671.0,30078.0
15000US060372092001,"Block Group 1, Los Angeles, CA",12170.0,54894.0
15000US060372093001,"Block Group 1, Los Angeles, CA",3216.0,20747.0
15000US060372093002,"Block Group 2, Los Angeles, CA",11061.0,40474.0
15000US060372094011,"Block Group 1, Los Angeles, CA",9302.0,45750.0
15000US060372094012,"Block Group 2, Los Angeles, CA",5365.0,22083.0
15000US060372094021,"Block Group 1, Los Angeles, CA",12169.0,25000.0
15000US060372094022,"Block Group 2, Los Angeles, CA",12783.0,36750.0
15000US060372094031,"Block Group 1, Los Angeles, CA",6731.0,28547.0
15000US060372094032,"Block Group 2, Los Angeles, CA",8832.0,23906.0
15000US060372095101,"Block Group 1, Los Angeles, CA",7098.0,22891.0
15000US060372095102,"Block Group 2, Los Angeles, CA",5163.0,34779.0
15000US060372095201,"Block Group 1, Los Angeles, CA",5114.0,32500.0
15000US060372095202,"Block Group 2, Los Angeles, CA",7483.0,33935.0
15000US060372098101,"Block Group 1, Los Angeles, CA",3521.0,29596.0
15000US060372098102,"Block Group 2, Los Angeles, CA",3073.0,30802.0
15000US060372098201,"Block Group 1, Los Angeles, CA",3275.0,35805.0
15000US060372098202,"Block Group 2, Los Angeles, CA",3801.0,23205.0
15000US060372100101,"Block Group 1, Los Angeles, CA",11448.0,34028.0
15000US060372100102,"Block Group 2, Los Angeles, CA",8004.0,37404.0
15000US060372100103,"Block Group 3, Los Angeles, CA",11459.0,23454.0
15000US060372110001,"Block Group 1, Los Angeles, CA",,250001.0
15000US060372110002,"Block Group 2, Los Angeles, CA",44040.0,96827.0
15000US060372110003,"Block Group 3, Los Angeles, CA",80429.0,239583.0
15000US060372110004,"Block Group 4, Los Angeles, CA",,250001.0
15000US060372110005,"Block Group 5, Los Angeles, CA",108924.0,132778.0
15000US060372110006,"Block Group 6, Los Angeles, CA",39558.0,86875.0
15000US060372111201,"Block Group 1, Los Angeles, CA",4888.0,53487.0
15000US060372111202,"Block Group 2, Los Angeles, CA",14500.0,52531.0
15000US060372111203,"Block Group 3, Los Angeles, CA",28136.0,41563.0
15000US060372111211,"Block Group 1, Los Angeles, CA",16663.0,61313.0
15000US060372111212,"Block Group 2, Los Angeles, CA",10271.0,47292.0
15000US060372111221,"Block Group 1, Los Angeles, CA",5898.0,38279.0
15000US060372111222,"Block Group 2, Los Angeles, CA",4256.0,53409.0
15000US060372112011,"Block Group 1, Los Angeles, CA",14819.0,42500.0
15000US060372112012,"Block Group 2, Los Angeles, CA",6991.0,45273.0
15000US060372112021,"Block Group 1, Los Angeles, CA",5834.0,41280.0
15000US060372113101,"Block Group 1, Los Angeles, CA",8232.0,44211.0
15000US060372113102,"Block Group 2, Los Angeles, CA",17941.0,32440.0
15000US060372113201,"Block Group 1, Los Angeles, CA",17348.0,42843.0
15000US060372113202,"Block Group 2, Los Angeles, CA",14217.0,24545.0
15000US060372114101,"Block Group 1, Los Angeles, CA",7602.0,39125.0
15000US060372114102,"Block Group 2, Los Angeles, CA",36606.0,60714.0
15000US060372114201,"Block Group 1, Los Angeles, CA",9395.0,40764.0
15000US060372114202,"Block Group 2, Los Angeles, CA",18434.0,45625.0
15000US060372115001,"Block Group 1, Los Angeles, CA",29889.0,59737.0
15000US060372115002,"Block Group 2, Los Angeles, CA",13607.0,60905.0
15000US060372115003,"Block Group 3, Los Angeles, CA",66324.0,243750.0
15000US060372117011,"Block Group 1, Los Angeles, CA",43764.0,90288.0
15000US060372117012,"Block Group 2, Los Angeles, CA",,
15000US060372117013,"Block Group 3, Los Angeles, CA",29109.0,61108.0
15000US060372117031,"Block Group 1, Los Angeles, CA",9484.0,50219.0
15000US060372117032,"Block Group 2, Los Angeles, CA",21742.0,63140.0
15000US060372117041,"Block Group 1, Los Angeles, CA",4679.0,33813.0
15000US060372117042,"Block Group 2, Los Angeles, CA",4676.0,48413.0
15000US060372118021,"Block Group 1, Los Angeles, CA",8273.0,43924.0
15000US060372118022,"Block Group 2, Los Angeles, CA",13676.0,42321.0
15000US060372118031,"Block Group 1, Los Angeles, CA",12780.0,52717.0
15000US060372118032,"Block Group 2, Los Angeles, CA",6587.0,53545.0
15000US060372118041,"Block Group 1, Los Angeles, CA",13282.0,30772.0
15000US060372118042,"Block Group 2, Los Angeles, CA",9392.0,48665.0
15000US060372119101,"Block Group 1, Los Angeles, CA",6077.0,46011.0
15000US060372119102,"Block Group 2, Los Angeles, CA",16798.0,55893.0
15000US060372119103,"Block Group 3, Los Angeles, CA",9934.0,42740.0
15000US060372119211,"Block Group 1, Los Angeles, CA",5691.0,35993.0
15000US060372119221,"Block Group 1, Los Angeles, CA",9206.0,55313.0
15000US060372119222,"Block Group 2, Los Angeles, CA",8294.0,41487.0
15000US060372121011,"Block Group 1, Los Angeles, CA",8862.0,49167.0
15000US060372121012,"Block Group 2, Los Angeles, CA",23641.0,61458.0
15000US060372121021,"Block Group 1, Los Angeles, CA",2510.0,18914.0
15000US060372121022,"Block Group 2, Los Angeles, CA",5842.0,33071.0
15000US060372122021,"Block Group 1, Los Angeles, CA",14526.0,47539.0
15000US060372122022,"Block Group 2, Los Angeles, CA",10605.0,35417.0
15000US060372122031,"Block Group 1, Los Angeles, CA",13188.0,39648.0
15000US060372122032,"Block Group 2, Los Angeles, CA",4682.0,18667.0
15000US060372122041,"Block Group 1, Los Angeles, CA",12026.0,34513.0
15000US060372122042,"Block Group 2, Los Angeles, CA",10163.0,33036.0
15000US060372123031,"Block Group 1, Los Angeles, CA",10009.0,41797.0
15000US060372123041,"Block Group 1, Los Angeles, CA",7334.0,30265.0
15000US060372123051,"Block Group 1, Los Angeles, CA",6474.0,37550.0
15000US060372123061,"Block Group 1, Los Angeles, CA",21429.0,48185.0
15000US060372123062,"Block Group 2, Los Angeles, CA",6933.0,38523.0
15000US060372124101,"Block Group 1, Los Angeles, CA",26869.0,51827.0
15000US060372124102,"Block Group 2, Los Angeles, CA",4935.0,45364.0
15000US060372124201,"Block Group 1, Los Angeles, CA",8711.0,38986.0
15000US060372124202,"Block Group 2, Los Angeles, CA",33254.0,50795.0
15000US060372125011,"Block Group 1, Los Angeles, CA",3744.0,39093.0
15000US060372125021,"Block Group 1, Los Angeles, CA",9978.0,45509.0
15000US060372125022,"Block Group 2, Los Angeles, CA",13511.0,54125.0
15000US060372126101,"Block Group 1, Los Angeles, CA",13978.0,45042.0
15000US060372126102,"Block Group 2, Los Angeles, CA",10128.0,43256.0
15000US060372126201,"Block Group 1, Los Angeles, CA",5770.0,40755.0
15000US060372126202,"Block Group 2, Los Angeles, CA",13451.0,45815.0
15000US060372127011,"Block Group 1, Los Angeles, CA",6074.0,47000.0
15000US060372127021,"Block Group 1, Los Angeles, CA",27327.0,91528.0
15000US060372127022,"Block Group 2, Los Angeles, CA",9386.0,46773.0
15000US060372127023,"Block Group 3, Los Angeles, CA",,
15000US060372128001,"Block Group 1, Los Angeles, CA",,
15000US060372128002,"Block Group 2, Los Angeles, CA",,
15000US060372128003,"Block Group 3, Los Angeles, CA",22260.0,48234.0
15000US060372129001,"Block Group 1, Los Angeles, CA",12437.0,61250.0
15000US060372129002,"Block Group 2, Los Angeles, CA",6846.0,37879.0
15000US060372131001,"Block Group 1, Los Angeles, CA",11791.0,34727.0
15000US060372131002,"Block Group 2, Los Angeles, CA",38115.0,76786.0
15000US060372132011,"Block Group 1, Los Angeles, CA",13117.0,28625.0
15000US060372132012,"Block Group 2, Los Angeles, CA",8727.0,29683.0
15000US060372132013,"Block Group 3, Los Angeles, CA",5940.0,35972.0
15000US060372132021,"Block Group 1, Los Angeles, CA",24528.0,43438.0
15000US060372132022,"Block Group 2, Los Angeles, CA",6124.0,38631.0
15000US060372133101,"Block Group 1, Los Angeles, CA",10891.0,57528.0
15000US060372133102,"Block Group 2, Los Angeles, CA",8979.0,39648.0
15000US060372133201,"Block Group 1, Los Angeles, CA",2671.0,23830.0
15000US060372133202,"Block Group 2, Los Angeles, CA",11251.0,32176.0
15000US060372134011,"Block Group 1, Los Angeles, CA",4373.0,26768.0
15000US060372134012,"Block Group 2, Los Angeles, CA",7467.0,39352.0
15000US060372134021,"Block Group 1, Los Angeles, CA",3573.0,44453.0
15000US060372134022,"Block Group 2, Los Angeles, CA",11610.0,46364.0
15000US060372134023,"Block Group 3, Los Angeles, CA",7588.0,35313.0
15000US060372140001,"Block Group 1, Los Angeles, CA",99306.0,109125.0
15000US060372140002,"Block Group 2, Los Angeles, CA",31513.0,118750.0
15000US060372140003,"Block Group 3, Los Angeles, CA",36193.0,180000.0
15000US060372140004,"Block Group 4, Los Angeles, CA",50441.0,108398.0
15000US060372141001,"Block Group 1, Los Angeles, CA",10420.0,88040.0
15000US060372141002,"Block Group 2, Los Angeles, CA",106684.0,139612.0
15000US060372141003,"Block Group 3, Los Angeles, CA",20910.0,77113.0
15000US060372141004,"Block Group 4, Los Angeles, CA",34082.0,104597.0
15000US060372144001,"Block Group 1, Los Angeles, CA",11124.0,76823.0
15000US060372144002,"Block Group 2, Los Angeles, CA",17173.0,72237.0
15000US060372144003,"Block Group 3, Los Angeles, CA",22314.0,81531.0
15000US060372145011,"Block Group 1, Los Angeles, CA",35819.0,85313.0
15000US060372145012,"Block Group 2, Los Angeles, CA",109516.0,115139.0
15000US060372145013,"Block Group 3, Los Angeles, CA",11151.0,91316.0
15000US060372145021,"Block Group 1, Los Angeles, CA",54232.0,71250.0
15000US060372145022,"Block Group 2, Los Angeles, CA",9793.0,60093.0
15000US060372145023,"Block Group 3, Los Angeles, CA",22315.0,51500.0
15000US060372145031,"Block Group 1, Los Angeles, CA",10788.0,66161.0
15000US060372145032,"Block Group 2, Los Angeles, CA",11527.0,104750.0
15000US060372145033,"Block Group 3, Los Angeles, CA",,
15000US060372145034,"Block Group 4, Los Angeles, CA",,
15000US060372146001,"Block Group 1, Los Angeles, CA",64697.0,115417.0
15000US060372146002,"Block Group 2, Los Angeles, CA",25458.0,87667.0
15000US060372146003,"Block Group 3, Los Angeles, CA",51775.0,120938.0
15000US060372147001,"Block Group 1, Los Angeles, CA",26075.0,107604.0
15000US060372147002,"Block Group 2, Los Angeles, CA",34860.0,96818.0
15000US060372147003,"Block Group 3, Los Angeles, CA",29645.0,87500.0
15000US060372148001,"Block Group 1, Los Angeles, CA",19922.0,107784.0
15000US060372148002,"Block Group 2, Los Angeles, CA",13314.0,101856.0
15000US060372148003,"Block Group 3, Los Angeles, CA",30967.0,144630.0
15000US060372149011,"Block Group 1, Los Angeles, CA",6674.0,74663.0
15000US060372149012,"Block Group 2, Los Angeles, CA",19364.0,64410.0
15000US060372149021,"Block Group 1, Los Angeles, CA",20638.0,96154.0
15000US060372149022,"Block Group 2, Los Angeles, CA",27868.0,82926.0
15000US060372151011,"Block Group 1, Los Angeles, CA",6829.0,71169.0
15000US060372151012,"Block Group 2, Los Angeles, CA",11977.0,51868.0
15000US060372151021,"Block Group 1, Los Angeles, CA",6950.0,66685.0
15000US060372151022,"Block Group 2, Los Angeles, CA",19176.0,81008.0
15000US060372161001,"Block Group 1, Los Angeles, CA",55921.0,154688.0
15000US060372161002,"Block Group 2, Los Angeles, CA",44475.0,91000.0
15000US060372161003,"Block Group 3, Los Angeles, CA",39692.0,103646.0
15000US060372162001,"Block Group 1, Los Angeles, CA",,
15000US060372162002,"Block Group 2, Los Angeles, CA",10198.0,80828.0
15000US060372162003,"Block Group 3, Los Angeles, CA",,
15000US060372162004,"Block Group 4, Los Angeles, CA",25246.0,108295.0
15000US060372162005,"Block Group 5, Los Angeles, CA",21572.0,95319.0
15000US060372163001,"Block Group 1, Los Angeles, CA",12470.0,95528.0
15000US060372163002,"Block Group 2, Los Angeles, CA",48167.0,100907.0
15000US060372163003,"Block Group 3, Los Angeles, CA",22333.0,69632.0
15000US060372163004,"Block Group 4, Los Angeles, CA",115656.0,155469.0
15000US060372164011,"Block Group 1, Los Angeles, CA",29223.0,63241.0
15000US060372164012,"Block Group 2, Los Angeles, CA",24153.0,96292.0
15000US060372164021,"Block Group 1, Los Angeles, CA",30715.0,83750.0
15000US060372164022,"Block Group 2, Los Angeles, CA",23580.0,65694.0
15000US060372167001,"Block Group 1, Los Angeles, CA",13841.0,65500.0
15000US060372167002,"Block Group 2, Los Angeles, CA",16013.0,78594.0
15000US060372167003,"Block Group 3, Los Angeles, CA",23931.0,115192.0
15000US060372168001,"Block Group 1, Los Angeles, CA",37366.0,114737.0
15000US060372168002,"Block Group 2, Los Angeles, CA",34075.0,90139.0
15000US060372168003,"Block Group 3, Los Angeles, CA",45295.0,75694.0
15000US060372168004,"Block Group 4, Los Angeles, CA",34265.0,96111.0
15000US060372169001,"Block Group 1, Los Angeles, CA",49000.0,74000.0
15000US060372169002,"Block Group 2, Los Angeles, CA",5673.0,128779.0
15000US060372169003,"Block Group 3, Los Angeles, CA",47490.0,77647.0
15000US060372169004,"Block Group 4, Los Angeles, CA",80614.0,98194.0
15000US060372169005,"Block Group 5, Los Angeles, CA",31881.0,80625.0
15000US060372170011,"Block Group 1, Los Angeles, CA",12963.0,128667.0
15000US060372170012,"Block Group 2, Los Angeles, CA",10433.0,57500.0
15000US060372170013,"Block Group 3, Los Angeles, CA",41412.0,85500.0
15000US060372170021,"Block Group 1, Los Angeles, CA",20946.0,76288.0
15000US060372170022,"Block Group 2, Los Angeles, CA",24829.0,92784.0
15000US060372170023,"Block Group 3, Los Angeles, CA",37390.0,108906.0
15000US060372171001,"Block Group 1, Los Angeles, CA",10828.0,56403.0
15000US060372171002,"Block Group 2, Los Angeles, CA",41879.0,48781.0
15000US060372171003,"Block Group 3, Los Angeles, CA",45237.0,59306.0
15000US060372171004,"Block Group 4, Los Angeles, CA",69181.0,123155.0
15000US060372171005,"Block Group 5, Los Angeles, CA",45086.0,131098.0
15000US060372172001,"Block Group 1, Los Angeles, CA",50610.0,65714.0
15000US060372172002,"Block Group 2, Los Angeles, CA",41026.0,64115.0
15000US060372172003,"Block Group 3, Los Angeles, CA",17559.0,81215.0
15000US060372172004,"Block Group 4, Los Angeles, CA",24771.0,63750.0
15000US060372181101,"Block Group 1, Los Angeles, CA",9050.0,44015.0
15000US060372181102,"Block Group 2, Los Angeles, CA",21813.0,44000.0
15000US060372181201,"Block Group 1, Los Angeles, CA",5811.0,31583.0
15000US060372181202,"Block Group 2, Los Angeles, CA",23187.0,39214.0
15000US060372181203,"Block Group 3, Los Angeles, CA",19863.0,51359.0
15000US060372182101,"Block Group 1, Los Angeles, CA",3753.0,34487.0
15000US060372182102,"Block Group 2, Los Angeles, CA",43763.0,55125.0
15000US060372182103,"Block Group 3, Los Angeles, CA",16546.0,29226.0
15000US060372182201,"Block Group 1, Los Angeles, CA",40746.0,123182.0
15000US060372182202,"Block Group 2, Los Angeles, CA",8978.0,38727.0
15000US060372182203,"Block Group 3, Los Angeles, CA",12819.0,47321.0
15000US060372183001,"Block Group 1, Los Angeles, CA",7446.0,32206.0
